model_id,org,downloads,likes,tags,created_at,fetch_date,card_chars,has_card,watermark_raw,watermark,watermark_evidence,provenance_raw,provenance,provenance_evidence,synthetic_disclosure_raw,synthetic_disclosure,synthetic_disclosure_evidence,prohibited_uses_raw,prohibited_uses,prohibited_uses_evidence,downstream_obligation_raw,downstream_obligation,downstream_obligation_evidence,regulatory_reference_raw,regulatory_reference,regulatory_reference_evidence,watermark_dependency_only,any_provenance_signal,any_provenance_signal_raw,license,license_group,download_tier,base_model,is_derivative
John6666/diving-illustrious-real-asian-v50-sdxl,John6666,102700,0,"diffusers,safetensors,text-to-image,stable-diffusion,stable-diffusion-xl,realistic,photorealistic,photoreal,asian,illustrious,en,base_model:OnomaAIResearch/Illustrious-xl-early-release-v0,base_model:finetune:OnomaAIResearch/Illustrious-xl-early-release-v0,license:other,endpoints_compatible,diffusers:StableDiffusionXLPipeline,region:us",2025-09-19 23:33:09+00:00,2026-09-09,189,False,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,100k-1M,OnomaAIResearch/Illustrious-xl-early-release-v0,True
black-forest-labs/FLUX.2-klein-base-4b-fp8,black-forest-labs,100131,51,"diffusion-single-file,text-to-image,image-editing,flux,image-to-image,en,license:apache-2.0,region:us",2026-01-14 22:32:41+00:00,2026-09-09,7783,True,True,True,"atforms better identify, label, and interpret AI-generated content online. The inference code for FLUX.2 [klein] implements an example of pixel-layer watermarking. Additionally, this repository includes links to the https://c2pa.org/ standard for metadata. The API for FLUX.2 [klein] applies cryptographically-si",True,True,"The inference code for FLUX.2 [klein] implements an example of pixel-layer watermarking. Additionally, this repository includes links to the https://c2pa.org/ standard for metadata. The API for FLUX.2 [klein] applies cryptographically-signed C2PA metadata to downloaded output content to indicate that i",True,True,"and https://www.microsoft.com/. 6. Content provenance. Content provenance features can help users and platforms better identify, label, and interpret AI-generated content online. The inference code for FLUX.2 [klein] implements an example of pixel-layer watermarking. Additionally, this repository includes links",True,True,"e information that can be used to harm an individual. - To harass, abuse, threaten, stalk, or bully individuals or groups of individuals. - To create non-consensual intimate imagery or illegal pornographic content. - For fully automated decision making or high risk applications that adversely impact an individual",True,True,"ers). These prohibit the generation of unlawful content or the use of generated content for unlawful, defamatory, or abusive purposes. Developers and users must consent to these conditions to access the FLUX.2 [klein] 9B models on Hugging Face. 8. Safety. Black Forest Labs takes model safety seriously. We pro",False,False,,False,True,True,apache-2.0,permissive,100k-1M,,False
Laxhar/noobai-XL-1.1,Laxhar,96799,165,"diffusers,safetensors,Diffusers,Safetensors,not-for-all-audiences,text-to-image,en,base_model:Laxhar/noobai-XL-1.0,base_model:finetune:Laxhar/noobai-XL-1.0,license:other,endpoints_compatible,diffusers:StableDiffusionXLPipeline,region:us",2024-11-21 13:43:47+00:00,2026-09-09,6404,True,False,False,,False,False,,False,False,,True,True,". Usage Restrictions  - Prohibited use for harmful, malicious, or illegal activities, including but not limited to harassment, threats, and spreading misinformation. - Prohibited generation of unethical or offensive content. - Prohibited violation of laws and regulations in the user's jurisdiction.  ## II. Commer",True,True,"mmercial use of the model, derivative models, or model-generated products.  ## III. Open Source Community  To foster a thriving open-source community,users MUST comply with the following requirements:  - Open source derivative models, merged models, LoRAs, and products based on the above models. - Share work",False,False,,False,False,False,other,other,10k-100k,Laxhar/noobai-XL-1.0,True
John6666/janku-v5-nsfw-trained-noobai-rou-wei-illustrious-xl-v50-sdxl,John6666,91777,16,"diffusers,safetensors,text-to-image,stable-diffusion,stable-diffusion-xl,not-for-all-audiences,anime,hentai,nai,girls,better eyes,brightness,contrast,better shade lightning,brighter colors,shiny hair with particles,shiny eyes,sharper lines,characters,artists,trained,merge,rouwei,noobai,illustrious,en,base_model:Laxhar/noobai-XL-1.1,base_model:merge:Laxhar/noobai-XL-1.1,base_model:Minthy/RouWei-0.8,base_model:merge:Minthy/RouWei-0.8,base_model:OnomaAIResearch/Illustrious-xl-early-release-v0,base_model:merge:OnomaAIResearch/Illustrious-xl-early-release-v0,license:other,endpoints_compatible,diffusers:StableDiffusionXLPipeline,region:us",2025-08-31 00:44:06+00:00,2026-09-09,203,False,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,10k-100k,Laxhar/noobai-XL-1.1,True
T5B/Z-Image-Turbo-FP8,T5B,91536,173,"diffusers,text-to-image,en,base_model:Tongyi-MAI/Z-Image-Turbo,base_model:quantized:Tongyi-MAI/Z-Image-Turbo,license:apache-2.0,region:us",2025-11-26 20:43:17+00:00,2026-09-09,381,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,10k-100k,Tongyi-MAI/Z-Image-Turbo,True
lightx2v/Qwen-Image-2512-Lightning,lightx2v,89730,228,"diffusers,diffusion-single-file,comfyui,distillation,LoRA,lora,Qwen-Image,text-to-image,base_model:Qwen/Qwen-Image-2512,base_model:adapter:Qwen/Qwen-Image-2512,license:apache-2.0,region:us",2025-12-31 12:13:41+00:00,2026-09-09,774,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,10k-100k,Qwen/Qwen-Image-2512,True
cyberdelia/CyberRealistic,cyberdelia,89212,95,"diffusers,stable-diffusion,sd-1.5,text-to-image,photorealistic,cyberrealistic,image-generation,license:creativeml-openrail-m,region:us",2023-05-28 11:25:45+00:00,2026-09-09,3002,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,10k-100k,,False
latent-consistency/lcm-lora-sdv1-5,latent-consistency,87720,533,"diffusers,lora,text-to-image,arxiv:2311.05556,base_model:runwayml/stable-diffusion-v1-5,base_model:adapter:runwayml/stable-diffusion-v1-5,license:openrail++,region:us",2023-11-07 11:20:24+00:00,2026-09-09,7070,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,openrail++,RAIL family,10k-100k,runwayml/stable-diffusion-v1-5,True
HiDream-ai/HiDream-I1-Fast,HiDream-ai,85611,107,"diffusers,safetensors,image-generation,HiDream.ai,text-to-image,en,arxiv:2505.22705,license:mit,diffusers:HiDreamImagePipeline,region:us",2025-04-06 14:18:51+00:00,2026-09-09,7165,True,False,False,,False,False,,False,False,,False,False,,True,True,"llow the license terms specified for these components. You own all content you create with this model. You can use your generated content freely, but you must comply with this license agreement. You are responsible for how you use the models. Do not create illegal content, harmful material, personal informa",False,False,,False,False,False,mit,permissive,10k-100k,,False
ByteDance/SDXL-Lightning,ByteDance,84371,2185,"diffusers,text-to-image,stable-diffusion,arxiv:2402.13929,license:openrail++,region:us",2024-02-20 20:03:33+00:00,2026-09-09,6417,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,openrail++,RAIL family,10k-100k,,False
Omnico/Krea2_turbo_diff_loras,Omnico,80765,41,"diffusers,text-to-image,lora,template:diffusion-lora,base_model:krea/Krea-2-Turbo,base_model:adapter:krea/Krea-2-Turbo,region:us",2026-08-01 13:23:43+00:00,2026-09-09,982,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,,unspecified,10k-100k,krea/Krea-2-Turbo,True
diffusers/stable-diffusion-xl-1.0-inpainting-0.1,diffusers,79974,383,"diffusers,safetensors,stable-diffusion-xl,stable-diffusion-xl-diffusers,text-to-image,inpainting,arxiv:2112.10752,base_model:stabilityai/stable-diffusion-xl-base-1.0,base_model:finetune:stabilityai/stable-diffusion-xl-base-1.0,license:openrail++,diffusers:StableDiffusionXLInpaintPipeline,region:us",2023-09-01 14:07:10+00:00,2026-09-09,4657,True,False,False,,False,False,,False,False,,True,True,"al to generate harmful content. - Probing and understanding the limitations and biases of generative models.  Excluded uses are described below.  ### Out-of-Scope Use  The model was not trained to be factual or true representations of people or events, and therefore using the model to generate such content is out-o",False,False,,False,False,,False,False,False,openrail++,RAIL family,10k-100k,stabilityai/stable-diffusion-xl-base-1.0,True
lopi999/Wan2.2-I2V_General-NSFW-LoRA,lopi999,78967,110,"diffusers,text-to-image,lora,template:diffusion-lora,base_model:Wan-AI/Wan2.2-I2V-A14B,base_model:adapter:Wan-AI/Wan2.2-I2V-A14B,region:us,not-for-all-audiences",2025-09-17 03:01:26+00:00,2026-09-09,335,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,,unspecified,10k-100k,Wan-AI/Wan2.2-I2V-A14B,True
stabilityai/stable-diffusion-3.5-large,stabilityai,74398,3777,"diffusers,safetensors,text-to-image,stable-diffusion,en,arxiv:2403.03206,license:other,diffusers:StableDiffusion3Pipeline,region:us",2024-10-22 07:29:57+00:00,2026-09-09,9362,True,False,False,,False,False,,False,False,,True,True,"imitations of generative models.  All uses of the model must be in accordance with our [Acceptable Use Policy](https://stability.ai/use-policy).  ### Out-of-Scope Uses  The model was not trained to be factual or true representations of people or events.  As such, using the model to generate such content is out-of-s",True,True,"ance between usefulness and preventing harm. However, this does not guarantee that all possible harmful content has been removed. TAll developers and deployers should exercise caution and implement content safety guardrails based on their specific product policies and application use cases. * Misuse: Technical limi",False,False,,False,False,False,other,other,10k-100k,,False
lodestones/Chroma1-HD,lodestones,72626,403,"diffusers,safetensors,text-to-image,license:apache-2.0,diffusers:ChromaPipeline,region:us,deploy:azure",2025-08-08 10:23:39+00:00,2026-09-09,8049,True,False,False,,False,False,,False,False,,False,False,,True,True,"hat may be considered harmful, explicit, or offensive. I encourage developers to implement appropriate safeguards and ethical considerations in their downstream applications.  ## Summary of Architectural Modifications *(For a full breakdown, tech report soon-ish.)*  *   **12B → 8.9B Parameters:**     *   **TL;DR:** I rep",False,False,,False,False,False,apache-2.0,permissive,10k-100k,,False
Qwen/Qwen-Image-2512,Qwen,71751,947,"diffusers,safetensors,text-to-image,en,zh,arxiv:2508.02324,license:apache-2.0,diffusers:QwenImagePipeline,region:us,deploy:azure",2025-12-30 02:29:01+00:00,2026-09-09,15246,True,False,False,,False,False,,True,False,"released in August, Qwen-Image-2512 features the following key improvements:  * **Enhanced Huamn Realism** Qwen-Image-2512 significantly reduces the “AI-generated” look and substantially enhances overall image realism, especially for human subjects. * **Finer Natural Detail** Qwen-Image-2512 delivers notably mo",False,False,,False,False,,False,False,,False,False,True,apache-2.0,permissive,10k-100k,,False
krea/Krea-2-Raw,krea,71268,651,"diffusers,safetensors,text-to-image,en,license:other,diffusers:Krea2Pipeline,region:us",2026-06-18 05:24:15+00:00,2026-09-09,7562,True,False,False,,False,False,,False,False,,True,True,"s, including image generation, concepting, design exploration, visual production workflows, and integration into applications and creative tools.  ## Out-of-Scope Uses  This model is not intended or designed for uses that violate applicable law or regulations, infringe or misappropriate third-party rights, generate",True,True,"images.  Because this is also an open-weights release, Krea does not control downstream deployment of the model. Under the Krea 2 Community License, deployers are required to implement content filtering measures or equivalent review processes to prevent the generation or distribution of unlawful or policy-violating cont",False,False,,False,False,False,other,other,10k-100k,,False
thibaud/controlnet-openpose-sdxl-1.0,thibaud,71189,431,"diffusers,stable-diffusion-xl,stable-diffusion-xl-diffusers,text-to-image,controlnet,base_model:stabilityai/stable-diffusion-xl-base-1.0,base_model:adapter:stabilityai/stable-diffusion-xl-base-1.0,license:other,region:us",2023-08-13 18:14:13+00:00,2026-09-09,2463,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,10k-100k,stabilityai/stable-diffusion-xl-base-1.0,True
krea/Krea-2-Turbo,krea,70518,1105,"diffusers,safetensors,text-to-image,en,base_model:krea/Krea-2-Raw,base_model:finetune:krea/Krea-2-Raw,license:other,diffusers:Krea2Pipeline,region:us",2026-06-18 04:50:10+00:00,2026-09-09,7140,True,False,False,,False,False,,False,False,,True,True,"s, including image generation, concepting, design exploration, visual production workflows, and integration into applications and creative tools.  ## Out-of-Scope Uses  This model is not intended or designed for uses that violate applicable law or regulations, infringe or misappropriate third-party rights, generate",True,True,"images.  Because this is also an open-weights release, Krea does not control downstream deployment of the model. Under the Krea 2 Community License, deployers are required to implement content filtering measures or equivalent review processes to prevent the generation or distribution of unlawful or policy-violating cont",False,False,,False,False,False,other,other,10k-100k,krea/Krea-2-Raw,True
black-forest-labs/FLUX.1-Krea-dev,black-forest-labs,70507,904,"diffusers,safetensors,text-to-image,image-generation,flux,en,base_model:black-forest-labs/FLUX.1-dev,base_model:finetune:black-forest-labs/FLUX.1-dev,license:other,endpoints_compatible,diffusers:FluxPipeline,region:us",2025-07-07 10:39:11+00:00,2026-09-09,7587,True,False,False,,False,False,,False,False,,True,True,"e information that can be used to harm an individual. - To harass, abuse, threaten, stalk, or bully individuals or groups of individuals. - To create non-consensual nudity or illegal pornographic content. - For fully automated decision making that adversely impacts an individual's legal rights or otherwise create",True,True,"al License prohibits the generation of unlawful content or the use of generated content for unlawful, defamatory, or abusive purposes. Developers and users must consent to these conditions to access the FLUX.1 Krea [dev] model. 6. **Monitoring.** BFL is monitoring for patterns of violative use after release,",False,False,,False,False,False,other,other,10k-100k,black-forest-labs/FLUX.1-dev,True
